id,project,title,description,categories,logo,file_name,origin_format,origin_url,swaggerYamlUrl,swaggerYamlUrl,import_id,swaggerUrl
345222,amazonaws.com:auditmanager,AWS Audit Manager,"Welcome to the Audit Manager API reference. This guide is for developers who need detailed information about the Audit Manager API operations, data types, and errors.  Audit Manager is a service that provides automated evidence collection so that you can continuously audit your Amazon Web Services usage, and assess the effectiveness of your controls to better manage risk and simplify compliance. Audit Manager provides pre-built frameworks that structure and automate assessments for a given compliance standard. Frameworks include a pre-built collection of controls with descriptions and testing procedures, which are grouped according to the requirements of the specified compliance standard or regulation. You can also customize frameworks and controls to support internal audits with unique requirements.  Use the following links to get started with the Audit Manager API:    <a href=""https://docs.aws.amazon.com/audit-manager/latest/APIReference/API_Operations.html"">Actions: An alphabetical list of all Audit Manager API operations.    <a href=""https://docs.aws.amazon.com/audit-manager/latest/APIReference/API_Types.html"">Data types: An alphabetical list of all Audit Manager data types.    <a href=""https://docs.aws.amazon.com/audit-manager/latest/APIReference/CommonParameters.html"">Common parameters: Parameters that all Query operations can use.    <a href=""https://docs.aws.amazon.com/audit-manager/latest/APIReference/CommonErrors.html"">Common errors: Client and server errors that all operations can return.   If you're new to Audit Manager, we recommend that you review the <a href=""https://docs.aws.amazon.com/audit-manager/latest/userguide/what-is.html""> Audit Manager User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/auditmanager-2017-07-25.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/auditmanager/2017-07-25/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/auditmanager/2017-07-25/openapi.yaml,345368,/amazonaws.com/auditmanager/2017-07-25/openapi.json
345223,akeneo.com,Akeneo PIM REST API,,enterprise,https://api.apis.guru/v2/cache/logo/https_twitter.com_akeneopim_profile_image.jpeg,https_twitter.com_akeneopim_profile_image.jpeg,swagger,https://raw.githubusercontent.com/akeneo/pim-api-docs/master/content/swagger/akeneo-web-api.json,https://api.apis.guru/v2/specs/akeneo.com/1.0.0/swagger.yaml,https://api.apis.guru/v2/specs/akeneo.com/1.0.0/swagger.yaml,345369,/akeneo.com/1.0.0/swagger.json
345224,6-dot-authentiqio.appspot.com,Authentiq API,"Strong authentication, without the passwords.",security,https://api.apis.guru/v2/cache/logo/https_www.authentiq.com_theme_images_authentiq-logo-a-inverse.svg,https_www.authentiq.com_theme_images_authentiq-logo-a-inverse.svg,openapi,https://raw.githubusercontent.com/AuthentiqID/authentiq-docs/master/docs/swagger/issuer.yaml,https://api.apis.guru/v2/specs/6-dot-authentiqio.appspot.com/6/openapi.yaml,https://api.apis.guru/v2/specs/6-dot-authentiqio.appspot.com/6/openapi.yaml,345370,/6-dot-authentiqio.appspot.com/6/openapi.json
345225,aiception.com,AIception Interactive,Here you can play & test & prototype all the endpoints using just your browser! Go ahead!,machine_learning,https://api.apis.guru/v2/cache/logo/https_twitter.com_AIception_profile_image.jpeg,https_twitter.com_AIception_profile_image.jpeg,swagger,https://aiception.com/static/swagger.json,https://api.apis.guru/v2/specs/aiception.com/1.0.0/swagger.yaml,https://api.apis.guru/v2/specs/aiception.com/1.0.0/swagger.yaml,345371,/aiception.com/1.0.0/swagger.json
345226,amazonaws.com:codecommit,AWS CodeCommit," This is the <i>AWS CodeCommit API Reference</i>. This reference provides descriptions of the operations and data types for AWS CodeCommit API along with usage examples. You can use the AWS CodeCommit API to work with the following objects: Repositories, by calling the following:    BatchGetRepositories, which returns information about one or more repositories associated with your AWS account.    CreateRepository, which creates an AWS CodeCommit repository.    DeleteRepository, which deletes an AWS CodeCommit repository.    GetRepository, which returns information about a specified repository.    ListRepositories, which lists all AWS CodeCommit repositories associated with your AWS account.    UpdateRepositoryDescription, which sets or updates the description of the repository.    UpdateRepositoryName, which changes the name of the repository. If you change the name of a repository, no other users of that repository can access it until you send them the new HTTPS or SSH URL to use.   Branches, by calling the following:    CreateBranch, which creates a branch in a specified repository.    DeleteBranch, which deletes the specified branch in a repository unless it is the default branch.    GetBranch, which returns information about a specified branch.    ListBranches, which lists all branches for a specified repository.    UpdateDefaultBranch, which changes the default branch for a repository.   Files, by calling the following:    DeleteFile, which deletes the content of a specified file from a specified branch.    GetBlob, which returns the base-64 encoded content of an individual Git blob object in a repository.    GetFile, which returns the base-64 encoded content of a specified file.    GetFolder, which returns the contents of a specified folder or directory.    PutFile, which adds or modifies a single file in a specified repository and branch.   Commits, by calling the following:    BatchGetCommits, which returns information about one or more commits in a repository.    CreateCommit, which creates a commit for changes to a repository.    GetCommit, which returns information about a commit, including commit messages and author and committer information.    GetDifferences, which returns information about the differences in a valid commit specifier (such as a branch, tag, HEAD, commit ID, or other fully qualified reference).   Merges, by calling the following:    BatchDescribeMergeConflicts, which returns information about conflicts in a merge between commits in a repository.    CreateUnreferencedMergeCommit, which creates an unreferenced commit between two branches or commits for the purpose of comparing them and identifying any potential conflicts.    DescribeMergeConflicts, which returns information about merge conflicts between the base, source, and destination versions of a file in a potential merge.    GetMergeCommit, which returns information about the merge between a source and destination commit.     GetMergeConflicts, which returns information about merge conflicts between the source and destination branch in a pull request.    GetMergeOptions, which returns information about the available merge options between two branches or commit specifiers.    MergeBranchesByFastForward, which merges two branches using the fast-forward merge option.    MergeBranchesBySquash, which merges two branches using the squash merge option.    MergeBranchesByThreeWay, which merges two branches using the three-way merge option.   Pull requests, by calling the following:    CreatePullRequest, which creates a pull request in a specified repository.    CreatePullRequestApprovalRule, which creates an approval rule for a specified pull request.    DeletePullRequestApprovalRule, which deletes an approval rule for a specified pull request.    DescribePullRequestEvents, which returns information about one or more pull request events.    EvaluatePullRequestApprovalRules, which evaluates whether a pull request has met all the conditions specified in its associated approval rules.    GetCommentsForPullRequest, which returns information about comments on a specified pull request.    GetPullRequest, which returns information about a specified pull request.    GetPullRequestApprovalStates, which returns information about the approval states for a specified pull request.    GetPullRequestOverrideState, which returns information about whether approval rules have been set aside (overriden) for a pull request, and if so, the Amazon Resource Name (ARN) of the user or identity that overrode the rules and their requirements for the pull request.    ListPullRequests, which lists all pull requests for a repository.    MergePullRequestByFastForward, which merges the source destination branch of a pull request into the specified destination branch for that pull request using the fast-forward merge option.    MergePullRequestBySquash, which merges the source destination branch of a pull request into the specified destination branch for that pull request using the squash merge option.    MergePullRequestByThreeWay. which merges the source destination branch of a pull request into the specified destination branch for that pull request using the three-way merge option.    OverridePullRequestApprovalRules, which sets aside all approval rule requirements for a pull request.    PostCommentForPullRequest, which posts a comment to a pull request at the specified line, file, or request.    UpdatePullRequestApprovalRuleContent, which updates the structure of an approval rule for a pull request.    UpdatePullRequestApprovalState, which updates the state of an approval on a pull request.    UpdatePullRequestDescription, which updates the description of a pull request.    UpdatePullRequestStatus, which updates the status of a pull request.    UpdatePullRequestTitle, which updates the title of a pull request.   Approval rule templates, by calling the following:    AssociateApprovalRuleTemplateWithRepository, which associates a template with a specified repository. After the template is associated with a repository, AWS CodeCommit creates approval rules that match the template conditions on every pull request created in the specified repository.    BatchAssociateApprovalRuleTemplateWithRepositories, which associates a template with one or more specified repositories. After the template is associated with a repository, AWS CodeCommit creates approval rules that match the template conditions on every pull request created in the specified repositories.    BatchDisassociateApprovalRuleTemplateFromRepositories, which removes the association between a template and specified repositories so that approval rules based on the template are not automatically created when pull requests are created in those repositories.    CreateApprovalRuleTemplate, which creates a template for approval rules that can then be associated with one or more repositories in your AWS account.    DeleteApprovalRuleTemplate, which deletes the specified template. It does not remove approval rules on pull requests already created with the template.    DisassociateApprovalRuleTemplateFromRepository, which removes the association between a template and a repository so that approval rules based on the template are not automatically created when pull requests are created in the specified repository.    GetApprovalRuleTemplate, which returns information about an approval rule template.    ListApprovalRuleTemplates, which lists all approval rule templates in the AWS Region in your AWS account.    ListAssociatedApprovalRuleTemplatesForRepository, which lists all approval rule templates that are associated with a specified repository.    ListRepositoriesForApprovalRuleTemplate, which lists all repositories associated with the specified approval rule template.    UpdateApprovalRuleTemplateDescription, which updates the description of an approval rule template.    UpdateApprovalRuleTemplateName, which updates the name of an approval rule template.    UpdateApprovalRuleTemplateContent, which updates the content of an approval rule template.   Comments in a repository, by calling the following:    DeleteCommentContent, which deletes the content of a comment on a commit in a repository.    GetComment, which returns information about a comment on a commit.    GetCommentReactions, which returns information about emoji reactions to comments.    GetCommentsForComparedCommit, which returns information about comments on the comparison between two commit specifiers in a repository.    PostCommentForComparedCommit, which creates a comment on the comparison between two commit specifiers in a repository.    PostCommentReply, which creates a reply to a comment.    PutCommentReaction, which creates or updates an emoji reaction to a comment.    UpdateComment, which updates the content of a comment on a commit in a repository.   Tags used to tag resources in AWS CodeCommit (not Git tags), by calling the following:    ListTagsForResource, which gets information about AWS tags for a specified Amazon Resource Name (ARN) in AWS CodeCommit.    TagResource, which adds or updates tags for a resource in AWS CodeCommit.    UntagResource, which removes tags for a resource in AWS CodeCommit.   Triggers, by calling the following:    GetRepositoryTriggers, which returns information about triggers configured for a repository.    PutRepositoryTriggers, which replaces all triggers for a repository and can be used to create or delete triggers.    TestRepositoryTriggers, which tests the functionality of a repository trigger by sending data to the trigger target.   For information about how to use AWS CodeCommit, see the <a href=""https://docs.aws.amazon.com/codecommit/latest/userguide/welcome.html"">AWS CodeCommit User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codecommit-2015-04-13.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codecommit/2015-04-13/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codecommit/2015-04-13/openapi.yaml,345372,/amazonaws.com/codecommit/2015-04-13/openapi.json
345227,amazonaws.com:amp,Amazon Prometheus Service,Amazon Managed Service for Prometheus,cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amp-2020-08-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/amp/2020-08-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/amp/2020-08-01/openapi.yaml,345373,/amazonaws.com/amp/2020-08-01/openapi.json
345228,amazonaws.com:appflow,Amazon Appflow,"Welcome to the Amazon AppFlow API reference. This guide is for developers who need detailed information about the Amazon AppFlow API operations, data types, and errors.  Amazon AppFlow is a fully managed integration service that enables you to securely transfer data between software as a service (SaaS) applications like Salesforce, Marketo, Slack, and ServiceNow, and Amazon Web Services like Amazon S3 and Amazon Redshift.  Use the following links to get started on the Amazon AppFlow API:    <a href=""https://docs.aws.amazon.com/appflow/1.0/APIReference/API_Operations.html"">Actions: An alphabetical list of all Amazon AppFlow API operations.    <a href=""https://docs.aws.amazon.com/appflow/1.0/APIReference/API_Types.html"">Data types: An alphabetical list of all Amazon AppFlow data types.    <a href=""https://docs.aws.amazon.com/appflow/1.0/APIReference/CommonParameters.html"">Common parameters: Parameters that all Query operations can use.    <a href=""https://docs.aws.amazon.com/appflow/1.0/APIReference/CommonErrors.html"">Common errors: Client and server errors that all operations can return.   If you're new to Amazon AppFlow, we recommend that you review the <a href=""https://docs.aws.amazon.com/appflow/latest/userguide/what-is-appflow.html"">Amazon AppFlow User Guide. Amazon AppFlow API users can use vendor-specific mechanisms for OAuth, and include applicable OAuth attributes (such as <code>auth-code</code> and <code>redirecturi</code>) with the connector-specific <code>ConnectorProfileProperties</code> when creating a new connector profile using Amazon AppFlow API operations. For example, Salesforce users can refer to the <a href=""https://help.salesforce.com/articleView?id=remoteaccess_authenticate.htm""> <i>Authorize Apps with OAuth</i>  documentation.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appflow-2020-08-23.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/appflow/2020-08-23/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/appflow/2020-08-23/openapi.yaml,345374,/amazonaws.com/appflow/2020-08-23/openapi.json
345229,abstractapi.com:geolocation,IP geolocation API,"Abstract IP geolocation API allows developers to retrieve the region, country and city behind any IP worldwide. The API covers the geolocation of IPv4 and IPv6 addresses in 180+ countries worldwide. Extra information can be retrieved like the currency, flag or language associated to an IP.",location,https://api.apis.guru/v2/cache/logo/https_global-uploads.webflow.com_5ebbd0a566a3996636e55959_5ec2ba29feeeb05d69160e7b_webclip.png,https_global-uploads.webflow.com_5ebbd0a566a3996636e55959_5ec2ba29feeeb05d69160e7b_webclip.png,openapi,https://documentation.abstractapi.com/ip-geolocation-openapi.json,https://api.apis.guru/v2/specs/abstractapi.com/geolocation/1.0.0/openapi.yaml,https://api.apis.guru/v2/specs/abstractapi.com/geolocation/1.0.0/openapi.yaml,345375,/abstractapi.com/geolocation/1.0.0/openapi.json
345230,airport-web.appspot.com,airportsapi,Get name and website-URL for airports by ICAO code. Covered airports are mostly in Germany.,transport,https://api.apis.guru/v2/cache/logo/https_user-images.githubusercontent.com_21603_37955263-098e5b38-31a0-11e8-96fd-5755b16341e3.png,https_user-images.githubusercontent.com_21603_37955263-098e5b38-31a0-11e8-96fd-5755b16341e3.png,swagger,https://airport-web.appspot.com/api/docs/swagger.json,https://api.apis.guru/v2/specs/airport-web.appspot.com/v1/swagger.yaml,https://api.apis.guru/v2/specs/airport-web.appspot.com/v1/swagger.yaml,345376,/airport-web.appspot.com/v1/swagger.json
345231,amazonaws.com:devicefarm,AWS Device Farm,"Welcome to the AWS Device Farm API documentation, which contains APIs for:   Testing on desktop browsers  Device Farm makes it possible for you to test your web applications on desktop browsers using Selenium. The APIs for desktop browser testing contain <code>TestGrid</code> in their names. For more information, see <a href=""https://docs.aws.amazon.com/devicefarm/latest/testgrid/"">Testing Web Applications on Selenium with Device Farm.   Testing on real mobile devices Device Farm makes it possible for you to test apps on physical phones, tablets, and other devices in the cloud. For more information, see the <a href=""https://docs.aws.amazon.com/devicefarm/latest/developerguide/"">Device Farm Developer Guide.  ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/devicefarm-2015-06-23.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/devicefarm/2015-06-23/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/devicefarm/2015-06-23/openapi.yaml,345377,/amazonaws.com/devicefarm/2015-06-23/openapi.json
345232,airbyte.local:config,Airbyte Configuration API,"Airbyte Configuration API[https://airbyte.io](https://airbyte.io).This API is a collection of HTTP RPC-style methods. While it is not a REST API, those familiar with REST should find the conventions of this API recognizable.Here are some conventions that this API follows:* All endpoints are http POST methods.* All endpoints accept data via `application/json` request bodies. The API does not accept any data via query params.* The naming convention for endpoints is: localhost:8000/{VERSION}/{METHOD_FAMILY}/{METHOD_NAME} e.g. `localhost:8000/v1/connections/create`.* For all `update` methods, the whole object must be passed in, even the fields that did not change.Change Management:* The major version of the API endpoint can be determined / specified in the URL `localhost:8080/v1/connections/create`* Minor version bumps will be invisible to the end user. The user cannot specify minor versions in requests.* All backwards incompatible changes will happen in major version bumps. We will not make backwards incompatible changes in minor version bumps. Examples of non-breaking changes (includes but not limited to...):  * Adding fields to request or response bodies.  * Adding new HTTP endpoints.",developer_tools,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,https_apis.guru_assets_images_no-logo.svg,openapi,https://raw.githubusercontent.com/airbytehq/airbyte/master/airbyte-api/src/main/openapi/config.yaml,https://api.apis.guru/v2/specs/airbyte.local/config/1.0.0/openapi.yaml,https://api.apis.guru/v2/specs/airbyte.local/config/1.0.0/openapi.yaml,345378,/airbyte.local/config/1.0.0/openapi.json
345233,amazonaws.com:codestar-notifications,AWS CodeStar Notifications,"This AWS CodeStar Notifications API Reference provides descriptions and usage examples of the operations and data types for the AWS CodeStar Notifications API. You can use the AWS CodeStar Notifications API to work with the following objects: Notification rules, by calling the following:     CreateNotificationRule, which creates a notification rule for a resource in your account.     DeleteNotificationRule, which deletes a notification rule.     DescribeNotificationRule, which provides information about a notification rule.     ListNotificationRules, which lists the notification rules associated with your account.     UpdateNotificationRule, which changes the name, events, or targets associated with a notification rule.     Subscribe, which subscribes a target to a notification rule.     Unsubscribe, which removes a target from a notification rule.    Targets, by calling the following:     DeleteTarget, which removes a notification rule target (SNS topic) from a notification rule.     ListTargets, which lists the targets associated with a notification rule.    Events, by calling the following:     ListEventTypes, which lists the event types you can include in a notification rule.    Tags, by calling the following:     ListTagsForResource, which lists the tags already associated with a notification rule in your account.     TagResource, which associates a tag you provide with a notification rule in your account.     UntagResource, which removes a tag from a notification rule in your account.     For information about how to use AWS CodeStar Notifications, see link in the CodeStarNotifications User Guide. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codestar-notifications-2019-10-15.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codestar-notifications/2019-10-15/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codestar-notifications/2019-10-15/openapi.yaml,345379,/amazonaws.com/codestar-notifications/2019-10-15/openapi.json
345234,amazonaws.com:config,AWS Config," Config provides a way to keep track of the configurations of all the Amazon Web Services resources associated with your Amazon Web Services account. You can use Config to get the current and historical configurations of each Amazon Web Services resource and also to get information about the relationship between the resources. An Amazon Web Services resource can be an Amazon Compute Cloud (Amazon EC2) instance, an Elastic Block Store (EBS) volume, an elastic network Interface (ENI), or a security group. For a complete list of resources currently supported by Config, see <a href=""https://docs.aws.amazon.com/config/latest/developerguide/resource-config-reference.html#supported-resources"">Supported Amazon Web Services resources. You can access and manage Config through the Amazon Web Services Management Console, the Amazon Web Services Command Line Interface (Amazon Web Services CLI), the Config API, or the Amazon Web Services SDKs for Config. This reference guide contains documentation for the Config API and the Amazon Web Services CLI commands that you can use to manage Config. The Config API uses the Signature Version 4 protocol for signing requests. For more information about how to sign a request with this protocol, see <a href=""https://docs.aws.amazon.com/general/latest/gr/signature-version-4.html"">Signature Version 4 Signing Process. For detailed information about Config features and their associated actions or commands, as well as how to work with Amazon Web Services Management Console, see <a href=""https://docs.aws.amazon.com/config/latest/developerguide/WhatIsConfig.html"">What Is Config in the <i>Config Developer Guide</i>.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/config-2014-11-12.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/config/2014-11-12/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/config/2014-11-12/openapi.yaml,345380,/amazonaws.com/config/2014-11-12/openapi.json
